Name,Address,latitude,longitude,Google_Maps_Link,pincode
S.J.M Medicals,"S.J.M Medicals, Thrissur-Kuttipuram road, Thrissur, Thrissur - 680549, Kerala, India",10.6021359,76.1459084,"https://www.google.com/maps?q=10.6021359,76.1459084",680549
St. Joseph Medicals,"St. Joseph Medicals, Cheroor Road, Chembukkavu, Thrissur - 680008, Kerala, India",10.5476813,76.2271135,"https://www.google.com/maps?q=10.5476813,76.2271135",680008
Jan Aushadhi,"Jan Aushadhi, Irinjalakuda Kattoor road, Thrissur, Irinjalakuda - 680121, Kerala, India",10.3497697,76.2060632,"https://www.google.com/maps?q=10.3497697,76.2060632",680121
"Well Care medicals Chalakudy, Thrissur","Well Care medicals Chalakudy, Thrissur, Old NH, Thachudaparambu, Chalakudy - 680307, Kerala, India",10.314159,76.334153,"https://www.google.com/maps?q=10.314159,76.334153",680307
Thotts Healthcare Systems,"Thotts Healthcare Systems, Old NH, Thachudaparambu, Chalakudy - 680307, Kerala, India",10.315237,76.3306243,"https://www.google.com/maps?q=10.315237,76.3306243",680307
Anupam Chemist,"Anupam Chemist, 65, IGNOU Road, Saket Tehsil, Delhi - 110068, India",28.5164274,77.2059622,"https://www.google.com/maps?q=28.5164274,77.2059622",110068
Kaushik Medicos,"Kaushik Medicos, IGNOU Road, Hauz Khas Tehsil, Delhi - 110068, India",28.5189379,77.2067153,"https://www.google.com/maps?q=28.5189379,77.2067153",110068
The Guest Pharmacy,"The Guest Pharmacy, EVR Periyar Salai, Zone 8 Anna Nagar, Chennai - 600010, Tamil Nadu, India",13.0770009,80.2387258,"https://www.google.com/maps?q=13.0770009,80.2387258",600010
Pragathi Homeo Pharmacy,"Pragathi Homeo Pharmacy, 173, 2nd Cross Road, Koramangala, Bengaluru - 560034, Karnataka, India",12.9255085,77.6343557,"https://www.google.com/maps?q=12.9255085,77.6343557",560034
Seetha Medicals & General Store,"Seetha Medicals & General Store, 41st Cross Road, Rajajinagar, Bengaluru - 560010, Karnataka, India",12.9899104,77.5531138,"https://www.google.com/maps?q=12.9899104,77.5531138",560010
Apollo,"Apollo, Park Road, Kurnool, Kurnool - 518001, Andhra Pradesh, India",15.8295952,78.0409406,"https://www.google.com/maps?q=15.8295952,78.0409406",518001
Apollo Pharmacy,"Apollo Pharmacy, Municipal Office Road, Kurnool, Kurnool - 518001, Andhra Pradesh, India",15.8350058,78.0417447,"https://www.google.com/maps?q=15.8350058,78.0417447",518001
,"Main Bazzar, Baroo, Kargil - 194103, Ladakh, India",34.5618862,76.1254932,"https://www.google.com/maps?q=34.5618862,76.1254932",194103
Apollo,"Apollo, Collectorate Lane, Lakshmi Nagar, Kurnool - 518001, Andhra Pradesh, India",15.8195629,78.0404681,"https://www.google.com/maps?q=15.8195629,78.0404681",518001
gotam medical stor,"gotam medical stor, Late Shri Tirth Ram Sharma Marg, Malviya Nagar, Delhi - 110017, India",28.5348606,77.2168007,"https://www.google.com/maps?q=28.5348606,77.2168007",110017
Durga chemist,"Durga chemist, Path to Khirki Masjid, Hauz Khas Tehsil, Delhi - 110017, India",28.5328634,77.2177772,"https://www.google.com/maps?q=28.5328634,77.2177772",110017
Suhani Medicos and Cosmetics,"Suhani Medicos and Cosmetics, Pandit Trilok Chandra Sharma Marg, Hauz Khas Tehsil, Delhi - 110017, India",28.5309146,77.2167688,"https://www.google.com/maps?q=28.5309146,77.2167688",110017
eeshwar,"eeshwar, Late Shri Tirth Ram Sharma Marg, Malviya Nagar, Delhi - 110017, India",28.5340857,77.2170413,"https://www.google.com/maps?q=28.5340857,77.2170413",110017
v.g and co. ,"v.g and co., Late Shri Tirth Ram Sharma Marg, Malviya Nagar, Delhi - 110017, India",28.5352006,77.2167394,"https://www.google.com/maps?q=28.5352006,77.2167394",110017
medicine point,"medicine point, Upper gali, Hauz Khas Tehsil, Delhi - 110017, India",28.5341134,77.219189,"https://www.google.com/maps?q=28.5341134,77.219189",110017
health care medicos,"health care medicos, Late Shri Tirth Ram Sharma Marg, Malviya Nagar, Delhi - 110017, India",28.5347196,77.2168741,"https://www.google.com/maps?q=28.5347196,77.2168741",110017
JKM medecos,"JKM medecos, Adarsh Hospital Road, Hauz Khas Tehsil, Delhi - 110017, India",28.5344046,77.2220785,"https://www.google.com/maps?q=28.5344046,77.2220785",110017
Pooja Medicals,"Pooja Medicals, Thanisandra Main Road, Bengaluru North City Corporation, Bengaluru - 560045, Karnataka, India",13.0482293,77.6289439,"https://www.google.com/maps?q=13.0482293,77.6289439",560045
Sri Varsha Medicals and General Store,"Sri Varsha Medicals and General Store, Thanisandra Main Road, Bengaluru North City Corporation, Bengaluru - 560045, Karnataka, India",13.0532004,77.6313378,"https://www.google.com/maps?q=13.0532004,77.6313378",560045
Ram Medicals,"Ram Medicals, Thanisandra Main Road, Bengaluru North City Corporation, Bengaluru - 560045, Karnataka, India",13.0533271,77.6313861,"https://www.google.com/maps?q=13.0533271,77.6313861",560045
Krishna Medicals,"Krishna Medicals, Kothanuru Main Road, Bengaluru North City Corporation, Bengaluru - 560077, Karnataka, India",13.066957,77.6361282,"https://www.google.com/maps?q=13.066957,77.6361282",560077
Vijaya Nursing Home Pharmacy,"Vijaya Nursing Home Pharmacy, SH35, Anekal, Anekal - 562106, Karnataka, India",12.7110074,77.699406,"https://www.google.com/maps?q=12.7110074,77.699406",562106
,"K ramaswamy chetty, Rasappa Chetty Street, Zone 5 Royapuram, Chennai - 600079, Tamil Nadu, India",13.0860154,80.2798104,"https://www.google.com/maps?q=13.0860154,80.2798104",600079
Carlos Pharmacy,"Carlos Pharmacy, MDR12, Aldona, Quitla - 403508, Goa, India",15.5901499,73.8741569,"https://www.google.com/maps?q=15.5901499,73.8741569",403508
Martinho Lobo Pharmacy,"Martinho Lobo Pharmacy, MDR14, Aldona, Nachinola - 403508, Goa, India",15.5897838,73.8728585,"https://www.google.com/maps?q=15.5897838,73.8728585",403508
VM Medicals,"VM Medicals, East Mada Street, Zone 8 Anna Nagar, Chennai - 600049, Tamil Nadu, India",13.105607,80.2099301,"https://www.google.com/maps?q=13.105607,80.2099301",600049
MedPlus,"MedPlus, Mounasamy Madam Street, Zone 8 Anna Nagar, Chennai - 600049, Tamil Nadu, India",13.108615,80.2077057,"https://www.google.com/maps?q=13.108615,80.2077057",600049
Jayalakshmi Medicals,"Jayalakshmi Medicals, 1/16, Thirumangalam – Mogappair Road, Zone 8 Anna Nagar, Chennai - 600101, Tamil Nadu, India",13.0874373,80.1970993,"https://www.google.com/maps?q=13.0874373,80.1970993",600101
Apollo Pharmacy,"Apollo Pharmacy, Dr Ramlal Verma Marg, Defence Colony Tehsil, Delhi - 110065, India",28.5752251,77.2415558,"https://www.google.com/maps?q=28.5752251,77.2415558",110065
,"Аптека, MDR19, Morjim, Chopdem - 403512, Goa, India",15.6265496,73.7419692,"https://www.google.com/maps?q=15.6265496,73.7419692",403512
SI Medicals and Clinic,"SI Medicals and Clinic, Vazhudavoor Road, Thilaspet, Oulgaret - 605006, Puducherry, India",11.9419023,79.8018756,"https://www.google.com/maps?q=11.9419023,79.8018756",605006
Kaushik Pharmacy,"Kaushik Pharmacy, Kamaraj Salai, Brindavanam, Oulgaret - 605013, Puducherry, India",11.9414261,79.8092479,"https://www.google.com/maps?q=11.9414261,79.8092479",605013
Esskay Pharmacy,"Esskay Pharmacy, Kamaraj Salai, Grand Bazaar, Puducherry - 605001, Puducherry, India",11.9372138,79.8213914,"https://www.google.com/maps?q=11.9372138,79.8213914",605001
,"5th Cross Road, Bengaluru South City Corporation, Bengaluru - 560076, Karnataka, India",12.8971848,77.5964653,"https://www.google.com/maps?q=12.8971848,77.5964653",560076
Batra Medicos,"Batra Medicos, Guru Gobind Singh Marg, Malviya Nagar, Delhi - 110017, India",28.5336885,77.2087722,"https://www.google.com/maps?q=28.5336885,77.2087722",110017
Kiran Medical Store,"Kiran Medical Store, 11th Main Road, Koramangala, Bengaluru - 560034, Karnataka, India",12.9332568,77.6296592,"https://www.google.com/maps?q=12.9332568,77.6296592",560034
,"Check-i-Reshinagar road, Shopian, Reshinagar - 192303, Jammu and Kashmir, India",33.6546174,74.8407684,"https://www.google.com/maps?q=33.6546174,74.8407684",192303
Lone Pharmacy,"Lone Pharmacy, Check-i-Reshinagar road, Shopian, Reshinagar - 192303, Jammu and Kashmir, India",33.655065,74.8389393,"https://www.google.com/maps?q=33.655065,74.8389393",192303
,"Goni Khan road, Maisuma, Srinagar - 190009, Jammu and Kashmir, India",34.065714,74.8088732,"https://www.google.com/maps?q=34.065714,74.8088732",190009
,"Goni Khan road, Maisuma, Srinagar - 190009, Jammu and Kashmir, India",34.0652223,74.808319,"https://www.google.com/maps?q=34.0652223,74.808319",190009
Sri Lakshmi Medicals,"Sri Lakshmi Medicals, 18th Cross Road, JP Nagar, Bengaluru - 560078, Karnataka, India",12.9006451,77.5866036,"https://www.google.com/maps?q=12.9006451,77.5866036",560078
Pirson Chemists and Druggists,"Pirson Chemists and Druggists, Medical College Road, Chotta Bazar, Srinagar - 190010, Jammu and Kashmir, India",34.0793283,74.7996827,"https://www.google.com/maps?q=34.0793283,74.7996827",190010
MedPlus,"MedPlus, 24th Main Road, JP Nagar, Bengaluru - 560078, Karnataka, India",12.9005012,77.5859088,"https://www.google.com/maps?q=12.9005012,77.5859088",560078
Prem Pharmacy,"Prem Pharmacy, 22nd B Main Road, JP Nagar, Bengaluru - 560078, Karnataka, India",12.9006994,77.5872673,"https://www.google.com/maps?q=12.9006994,77.5872673",560078
Jain Medicos,"Jain Medicos, c4/94, Sir Chotu Ram marg, Rohini, Delhi - 110085, India",28.7135177,77.1095424,"https://www.google.com/maps?q=28.7135177,77.1095424",110085
medical shop,"medical shop, Azadpora lane, Shopian, Odura, Jammu and Kashmir, India",33.6721691,74.9364184,"https://www.google.com/maps?q=33.6721691,74.9364184",
Apollo Pharmacy,"Apollo Pharmacy, Villupuram - Puducherry Road, Reddiarpalayam, Oulgaret - 605010, Puducherry, India",11.9315435,79.8012728,"https://www.google.com/maps?q=11.9315435,79.8012728",605010
Medicine Centre,"Medicine Centre, Ashok Raj Path, Patna, Patna - 800001, Bihar, India",25.6187141,85.1639156,"https://www.google.com/maps?q=25.6187141,85.1639156",800001
Pharmacie Centrale,"Pharmacie Centrale, Quilandy - Thamarassery - Edavanna Road, Kozhikode, Ulliyeri - 673323, Kerala, India",11.4506709,75.7701846,"https://www.google.com/maps?q=11.4506709,75.7701846",673323
Moulya Medicals,"Moulya Medicals, 1st Main Road, Basaveshwaranagar, Bengaluru - 560079, Karnataka, India",12.9883671,77.5356916,"https://www.google.com/maps?q=12.9883671,77.5356916",560079
New Assam Medical,"New Assam Medical, Tezpur University Road, Sonitpur, Tezpur - 784001, Assam, India",26.6265106,92.8002917,"https://www.google.com/maps?q=26.6265106,92.8002917",784001
Shivam Medicos,"Shivam Medicos, Tezpur University Road, Sonitpur, Tezpur - 784001, Assam, India",26.628197,92.7974336,"https://www.google.com/maps?q=26.628197,92.7974336",784001
Hospital Pharmacy,"Hospital Pharmacy, Aluva - Paravur Road, Ernakulam, North Paravur - 691504, Kerala, India",10.1496144,76.2327907,"https://www.google.com/maps?q=10.1496144,76.2327907",691504
Al Shifa Medical Store,"Al Shifa Medical Store, Shangus - Buchan Road, Anantnag, Bachhan, Jammu and Kashmir, India",33.7031072,75.2885092,"https://www.google.com/maps?q=33.7031072,75.2885092",
Bhadra Pharmaceuticals,"Bhadra Pharmaceuticals, NH15, Sonitpur, Dhekiajuli - 784110, Assam, India",26.7034979,92.4805389,"https://www.google.com/maps?q=26.7034979,92.4805389",784110
Jan Oushadi Store,"Jan Oushadi Store, Aluva - Paravur Road, Ernakulam, North Paravur - 691504, Kerala, India",10.1493865,76.2322191,"https://www.google.com/maps?q=10.1493865,76.2322191",691504
Emke Medicals,"Emke Medicals, Ganeshkhind Road, Model Colony, Pune - 411016, Maharashtra, India",18.5411459,73.8297739,"https://www.google.com/maps?q=18.5411459,73.8297739",411016
Prakash Medicals,"Prakash Medicals, Ramchandra Gayakwad Path, Aundh, Pune - 411007, Maharashtra, India",18.5604427,73.808984,"https://www.google.com/maps?q=18.5604427,73.808984",411007
Medicine Care,"Medicine Care, Shiv Mandir Marg, Defence Colony Tehsil, Delhi - 110065, India",28.5679314,77.2473791,"https://www.google.com/maps?q=28.5679314,77.2473791",110065
Mahesh Chemists,"Mahesh Chemists, Shiv Mandir Marg, Defence Colony Tehsil, Delhi - 110065, India",28.567774,77.2472784,"https://www.google.com/maps?q=28.567774,77.2472784",110065
Shrinath Medicos,"Shrinath Medicos, Rahul Gangavane Path, Pune District, Pune - 411038, Maharashtra, India",18.5074422,73.7974539,"https://www.google.com/maps?q=18.5074422,73.7974539",411038
Phoenix Pharmacy,"Phoenix Pharmacy, Balewadi Gaon Road, Baner, Pune - 411045, Maharashtra, India",18.5719368,73.7811099,"https://www.google.com/maps?q=18.5719368,73.7811099",411045
Maa Nav Durga Medicos,"Maa Nav Durga Medicos, Khasra No.117;Khasra No.117/1, Neb Sarai, Delhi - 110068, India",28.5075171,77.1995949,"https://www.google.com/maps?q=28.5075171,77.1995949",110068
MedPlus,"MedPlus, 9th Cross Road, Brindavan Extension, Mysuru - 570001, Karnataka, India",12.3358062,76.6280614,"https://www.google.com/maps?q=12.3358062,76.6280614",570001
All India Medicos,"All India Medicos, Aurobindo Marg, Defence Colony Tehsil, Delhi - 110029, India",28.5618572,77.2076233,"https://www.google.com/maps?q=28.5618572,77.2076233",110029
Shri Medicals,"Shri Medicals, MD3110, Bhopal, Bhopal - 462001, Madhya Pradesh, India",23.2377581,77.402213,"https://www.google.com/maps?q=23.2377581,77.402213",462001
Medical Stores,"Medical Stores, Shankarao Gaikwad Path, Aundh, Pune - 411027, Maharashtra, India",18.5598021,73.8030202,"https://www.google.com/maps?q=18.5598021,73.8030202",411027
Wellness Forever,"Wellness Forever, ITI Road, Aundh, Pune - 411027, Maharashtra, India",18.5603653,73.8093737,"https://www.google.com/maps?q=18.5603653,73.8093737",411027
Royd Pharmacy,"Royd Pharmacy, 5B, Royd Street, Ripon Street, Kolkata - 700016, West Bengal, India",22.55318,88.3543372,"https://www.google.com/maps?q=22.55318,88.3543372",700016
Admire Chemist,"Admire Chemist, ITI Road, Aundh, Pune - 411027, Maharashtra, India",18.5547294,73.8092101,"https://www.google.com/maps?q=18.5547294,73.8092101",411027
M/s Vishwas Medical & General Stores,"M/s Vishwas Medical & General Stores, NH353C, Gadchiroli, Sonapur - 442603, Maharashtra, India",19.9259402,79.8873882,"https://www.google.com/maps?q=19.9259402,79.8873882",442603
Life Care Medico,"Life Care Medico, Karve Road, Erandwane, Pune - 411051, Maharashtra, India",18.504266,73.8208116,"https://www.google.com/maps?q=18.504266,73.8208116",411051
,"Andipillikkavu - Vadakkumpuram Road, Ernakulam, Vadakkumpuram - 683521, Kerala, India",10.1782841,76.2250271,"https://www.google.com/maps?q=10.1782841,76.2250271",683521
Medical Store,"Medical Store, Cyber Towers - Madhapur Main Road, HITEC City, Hyderabad - 500081, Telangana, India",17.4503199,78.3825693,"https://www.google.com/maps?q=17.4503199,78.3825693",500081
,"Kanniyakumari Road (Old NH7), Virudhunagar, Virudhunagar - 626001, Tamil Nadu, India",9.5852176,77.9540558,"https://www.google.com/maps?q=9.5852176,77.9540558",626001
,"Kanniyakumari Road (Old NH7), Virudhunagar, Virudhunagar - 626001, Tamil Nadu, India",9.5836466,77.954151,"https://www.google.com/maps?q=9.5836466,77.954151",626001
All India Chemist,"All India Chemist, IGNOU Road, Neb Sarai, Delhi - 110068, India",28.5074226,77.1998817,"https://www.google.com/maps?q=28.5074226,77.1998817",110068
Warshi medical store,"Warshi medical store, MDR155E, Ambedkar Nagar, - 224139, Uttar Pradesh, India",26.3416975,82.8338832,"https://www.google.com/maps?q=26.3416975,82.8338832",224139
Star Mediclinic,"Star Mediclinic, Kirshnanagar Devanagar Road, Kurnool, B Camp - 518002, Andhra Pradesh, India",15.8128491,78.0377085,"https://www.google.com/maps?q=15.8128491,78.0377085",518002
Sri Veerabhadra Chemicals,"Sri Veerabhadra Chemicals, Deva Nagar Road, Lakshmi Nagar, Kurnool - 518001, Andhra Pradesh, India",15.8142364,78.0387979,"https://www.google.com/maps?q=15.8142364,78.0387979",518001
Shinde Medicals,"Shinde Medicals, NH353C, Gadchiroli, Chamorshi - 442603, Maharashtra, India",19.9441,79.8911902,"https://www.google.com/maps?q=19.9441,79.8911902",442603
Akshara Medical & General Stores,"Akshara Medical & General Stores, NH353C, Gadchiroli, Chamorshi - 442603, Maharashtra, India",19.9401704,79.8910637,"https://www.google.com/maps?q=19.9401704,79.8910637",442603
Srisaimedicals,"Srisaimedicals, MDR0185, Guntur, Tadepalle - 522501, Andhra Pradesh, India",16.4818497,80.6112989,"https://www.google.com/maps?q=16.4818497,80.6112989",522501
Sanjivani Ayurveda Medical,"Sanjivani Ayurveda Medical, EC 10, Badal Chand Mehta Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7529191,75.9050024,"https://www.google.com/maps?q=22.7529191,75.9050024",452001
Well Care Pharmacy,"Well Care Pharmacy, EB 303, Badal Chand Mehta Road, Piplya Kumar, Indore - 452001, Madhya Pradesh, India",22.7538924,75.9052598,"https://www.google.com/maps?q=22.7538924,75.9052598",452001
S. Kumar Homeopathic,"S. Kumar Homeopathic, EB 303, Badal Chand Mehta Road, Piplya Kumar, Indore - 452001, Madhya Pradesh, India",22.7538664,75.9052572,"https://www.google.com/maps?q=22.7538664,75.9052572",452001
Shri Ram Medical Store,"Shri Ram Medical Store, 101, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.750667,75.90011,"https://www.google.com/maps?q=22.750667,75.90011",452001
Shri Balaji Healthcare Pharmacy,"Shri Balaji Healthcare Pharmacy, 186, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7501646,75.900922,"https://www.google.com/maps?q=22.7501646,75.900922",452001
Total Drug Centre,"Total Drug Centre, EC 16, Ring Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7531535,75.9043543,"https://www.google.com/maps?q=22.7531535,75.9043543",452001
Ethereal Skin and Laser Clinique,"Ethereal Skin and Laser Clinique, 109-C, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7578302,75.9036082,"https://www.google.com/maps?q=22.7578302,75.9036082",452001
Navodaya Medicose,"Navodaya Medicose, 19, bhagyashree colony, Indore City, Indore - 452001, Madhya Pradesh, India",22.7532428,75.8998828,"https://www.google.com/maps?q=22.7532428,75.8998828",452001
Aapka Medicose,"Aapka Medicose, LG-2, Street Road Conncetivity, Indore City, Indore - 452001, Madhya Pradesh, India",22.7536516,75.9022214,"https://www.google.com/maps?q=22.7536516,75.9022214",452001
Surya Medical Store,"Surya Medical Store, 242-A, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7504716,75.9005968,"https://www.google.com/maps?q=22.7504716,75.9005968",452001
Torrent ટોરેન્ટ,"Torrent ટોરેન્ટ, Lambe Hanuman Road, Hirabag, - 395101, Gujarat, India",21.205992,72.8600006,"https://www.google.com/maps?q=21.205992,72.8600006",395101
Torrent Power Substation ટોરેન્ટ પાવર સબસ્ટેશન,"Torrent Power Substation ટોરેન્ટ પાવર સબસ્ટેશન, Lambe Hanuman Road, Hirabag, - 395101, Gujarat, India",21.2041375,72.8594231,"https://www.google.com/maps?q=21.2041375,72.8594231",395101
Lifecraft Healthcare Pvt Ltd,"Lifecraft Healthcare Pvt Ltd, PU 4, Scheme no 54, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7487836,75.8959781,"https://www.google.com/maps?q=22.7487836,75.8959781",452001
Aura Wellness Center,"Aura Wellness Center, 1 st Floor, Bhamori Plaza, MR 9, Indore City, Indore - 452001, Madhya Pradesh, India",22.7471855,75.8883532,"https://www.google.com/maps?q=22.7471855,75.8883532",452001
Padmakshi Medicose,"Padmakshi Medicose, 14, MR 9, Indore City, Indore - 452001, Madhya Pradesh, India",22.7468947,75.8885956,"https://www.google.com/maps?q=22.7468947,75.8885956",452001
Atika Medical,"Atika Medical, 180, MR 9, Indore City, Indore - 452001, Madhya Pradesh, India",22.7467123,75.8877179,"https://www.google.com/maps?q=22.7467123,75.8877179",452001
Bhawna Medical,"Bhawna Medical, 123/1, MR 9, Indore City, Indore - 452001, Madhya Pradesh, India",22.7461825,75.8870436,"https://www.google.com/maps?q=22.7461825,75.8870436",452001
Gagan Medical,"Gagan Medical, A-6/1, MR 9, Indore City, Indore - 452001, Madhya Pradesh, India",22.745958,75.8865914,"https://www.google.com/maps?q=22.745958,75.8865914",452001
Revti Medical Stores,"Revti Medical Stores, LD-7, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7536739,75.8859737,"https://www.google.com/maps?q=22.7536739,75.8859737",452001
Emkay Distributors,"Emkay Distributors, FH-97, 13 Old, Indore City, Indore - 452001, Madhya Pradesh, India",22.7554263,75.8862151,"https://www.google.com/maps?q=22.7554263,75.8862151",452001
Esskay Medicals,"Esskay Medicals, Cyber Towers - Madhapur Main Road, Madhapur, Hyderabad - 800081, Telangana, India",17.4439748,78.386955,"https://www.google.com/maps?q=17.4439748,78.386955",800081
Apollo Pharmacy,"Apollo Pharmacy, Cyber Towers - Madhapur Main Road, Madhapur, Hyderabad - 800081, Telangana, India",17.4436402,78.3870944,"https://www.google.com/maps?q=17.4436402,78.3870944",800081
JN Pharmacy,"JN Pharmacy, Cyber Towers - Madhapur Main Road, HITEC City, Hyderabad - 500081, Telangana, India",17.4433495,78.3876668,"https://www.google.com/maps?q=17.4433495,78.3876668",500081
Aroma Medical And General Stores,"Aroma Medical And General Stores, 115/b, Old A. B. Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7681055,75.8933509,"https://www.google.com/maps?q=22.7681055,75.8933509",452001
Pragati Medical,"Pragati Medical, 68, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7476295,75.9008181,"https://www.google.com/maps?q=22.7476295,75.9008181",452001
Patidar Medical,"Patidar Medical, 20/21, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7488366,75.9057855,"https://www.google.com/maps?q=22.7488366,75.9057855",452001
New Patidar Homeo Pharmacy,"New Patidar Homeo Pharmacy, G-2, Badal Chand Mehta Road, Piplya Kumar, Indore - 452001, Madhya Pradesh, India",22.7540922,75.9075148,"https://www.google.com/maps?q=22.7540922,75.9075148",452001
Arogya Medical and General Stores,"Arogya Medical and General Stores, C-527, Niranjanpur - Kabit Khed, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.769279,75.8798486,"https://www.google.com/maps?q=22.769279,75.8798486",452001
Mohan Chemist,"Mohan Chemist, UG-2, Badal Chand Mehta Road, Piplya Kumar, Indore - 452001, Madhya Pradesh, India",22.753953,75.9081888,"https://www.google.com/maps?q=22.753953,75.9081888",452001
Jai Minesh Medical Store,"Jai Minesh Medical Store, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7478373,75.8998847,"https://www.google.com/maps?q=22.7478373,75.8998847",452001
Swati Medical,"Swati Medical, Sector A, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7495762,75.9004091,"https://www.google.com/maps?q=22.7495762,75.9004091",452001
New Maa Vaishno Medicals,"New Maa Vaishno Medicals, 91, Badal Chand Mehta Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7532593,75.9046349,"https://www.google.com/maps?q=22.7532593,75.9046349",452001
Akshat Medical Stores,"Akshat Medical Stores, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7677976,75.879044,"https://www.google.com/maps?q=22.7677976,75.879044",452001
Aarogya Retail,"Aarogya Retail, U G-5249 EB, Badal Chand Mehta Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7535406,75.90459,"https://www.google.com/maps?q=22.7535406,75.90459",452001
Sewak Medical Store,"Sewak Medical Store, 289-A, Badal Chand Mehta Road, Piplya Kumar, Indore - 452001, Madhya Pradesh, India",22.7548162,75.9076054,"https://www.google.com/maps?q=22.7548162,75.9076054",452001
Gurunanak Medical,"Gurunanak Medical, LG 1-2, 27 GF, Maya Mansion, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7526025,75.8899729,"https://www.google.com/maps?q=22.7526025,75.8899729",452001
Divyansh Homeo Medical,"Divyansh Homeo Medical, 345 A, Badal Chand Mehta Road, Piplya Kumar, Indore - 452001, Madhya Pradesh, India",22.7539098,75.907812,"https://www.google.com/maps?q=22.7539098,75.907812",452001
Shrishti Woman's Health Clinic,"Shrishti Woman's Health Clinic, 346 A, Mahalaxmi Nagar Main Road, Piplya Kumar, Indore - 452001, Madhya Pradesh, India",22.7537898,75.9079126,"https://www.google.com/maps?q=22.7537898,75.9079126",452001
Shree Vinayak Medical and General Stores,"Shree Vinayak Medical and General Stores, 13-D, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7673895,75.8788401,"https://www.google.com/maps?q=22.7673895,75.8788401",452001
Kavya Chemist,"Kavya Chemist, 242-Kabid khedi Main Road, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7669394,75.8787597,"https://www.google.com/maps?q=22.7669394,75.8787597",452001
Rohan Medical,"Rohan Medical, 20-GF, Scheme no 54, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7529058,75.8889934,"https://www.google.com/maps?q=22.7529058,75.8889934",452001
Siddh Herbal Shop,"Siddh Herbal Shop, 28 GF Scheme 54, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7523684,75.8904732,"https://www.google.com/maps?q=22.7523684,75.8904732",452001
Aarogya Medical Stores,"Aarogya Medical Stores, 14/26, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7525806,75.8898505,"https://www.google.com/maps?q=22.7525806,75.8898505",452001
RX Tele Pharmacy,"RX Tele Pharmacy, 21-22 GF, Scheme 54, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7528392,75.889085,"https://www.google.com/maps?q=22.7528392,75.889085",452001
Medidost Pharmacy,"Medidost Pharmacy, 24, Tulsi Apartment, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7526913,75.8893771,"https://www.google.com/maps?q=22.7526913,75.8893771",452001
Anand Medical,"Anand Medical, AB-123 Shekher palace, N Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7564012,75.8926796,"https://www.google.com/maps?q=22.7564012,75.8926796",452001
The Taj Pharmacy,"The Taj Pharmacy, The Taj Pharmacy, abhishek avenue slice 4, 13 Old, Indore City, Indore - 452001, Madhya Pradesh, India",22.7605573,75.8909162,"https://www.google.com/maps?q=22.7605573,75.8909162",452001
Shree Laxmi Medical,"Shree Laxmi Medical, 13 Old, Indore City, Indore - 452001, Madhya Pradesh, India",22.7687077,75.8852157,"https://www.google.com/maps?q=22.7687077,75.8852157",452001
Totall Pharmacy& Health Shoppe,"Totall Pharmacy& Health Shoppe, PU4, Service Road, Indore City, Indore - 452001, Madhya Pradesh, India",22.7565923,75.903171,"https://www.google.com/maps?q=22.7565923,75.903171",452001
Malwa Medical Stores,"Malwa Medical Stores, 26 BF, Malwa Enclave, 13 Old, Indore City, Indore - 452001, Madhya Pradesh, India",22.7567029,75.8883505,"https://www.google.com/maps?q=22.7567029,75.8883505",452001
Raj Medical,"Raj Medical, LG-21, MR10, Indore City, Indore - 452001, Madhya Pradesh, India",22.7517424,75.8939865,"https://www.google.com/maps?q=22.7517424,75.8939865",452001
Health And Wealth Medicose,"Health And Wealth Medicose, 19, bhagyashree colony, Indore City, Indore - 452001, Madhya Pradesh, India",22.7532345,75.8997962,"https://www.google.com/maps?q=22.7532345,75.8997962",452001
